State,District,Crop,Year,Season,Area,Production,Yield,Annual_Rainfall
Chhattisgarh,BIJAPUR,Rapeseed &Mustard,2007,Rabi,154.0,59.0,0.383116883,1281.2
Chhattisgarh,BIJAPUR,Rapeseed &Mustard,2008,Rabi,87.0,28.0,0.32183908,1108.5
Chhattisgarh,BIJAPUR,Rapeseed &Mustard,2009,Rabi,63.0,17.0,0.26984127,956.6
Chhattisgarh,BILASPUR,Rapeseed &Mustard,2007,Rabi,2272.0,865.0,0.380721831,1281.2
Chhattisgarh,BILASPUR,Rapeseed &Mustard,2008,Rabi,2238.0,768.0,0.343163539,1108.5
Chhattisgarh,BILASPUR,Rapeseed &Mustard,2009,Rabi,2126.0,917.0,0.431326435,956.6
Chhattisgarh,DANTEWADA,Rapeseed &Mustard,2007,Rabi,2031.0,774.0,0.381093058,1281.2
Chhattisgarh,DANTEWADA,Rapeseed &Mustard,2008,Rabi,1754.0,567.0,0.323261117,1108.5
Chhattisgarh,DANTEWADA,Rapeseed &Mustard,2009,Rabi,1655.0,450.0,0.271903323,956.6
Chhattisgarh,DHAMTARI,Rapeseed &Mustard,2007,Rabi,3248.0,1328.0,0.408866995,1281.2
Chhattisgarh,DHAMTARI,Rapeseed &Mustard,2008,Rabi,3955.0,1545.0,0.390644753,1108.5
Chhattisgarh,DHAMTARI,Rapeseed &Mustard,2009,Rabi,5282.0,2698.0,0.510791367,956.6
Chhattisgarh,DURG,Rapeseed &Mustard,2007,Rabi,1774.0,575.0,0.324126268,1281.2
Chhattisgarh,DURG,Rapeseed &Mustard,2008,Rabi,1993.0,613.0,0.307576518,1108.5
Chhattisgarh,DURG,Rapeseed &Mustard,2009,Rabi,2221.0,924.0,0.416028816,956.6
Chhattisgarh,JANJGIR-CHAMPA,Rapeseed &Mustard,2007,Rabi,1595.0,607.0,0.380564263,1281.2
Chhattisgarh,JANJGIR-CHAMPA,Rapeseed &Mustard,2008,Rabi,1332.0,458.0,0.343843844,1108.5
Chhattisgarh,JANJGIR-CHAMPA,Rapeseed &Mustard,2009,Rabi,1572.0,677.0,0.430661578,956.6
Chhattisgarh,JASHPUR,Rapeseed &Mustard,2007,Rabi,4913.0,1972.0,0.401384083,1281.2
Chhattisgarh,JASHPUR,Rapeseed &Mustard,2008,Rabi,5056.0,2027.0,0.40090981,1108.5
Chhattisgarh,JASHPUR,Rapeseed &Mustard,2009,Rabi,4728.0,2264.0,0.478849408,956.6
Chhattisgarh,KABIRDHAM,Rapeseed &Mustard,2007,Rabi,2043.0,673.0,0.329417523,1281.2
Chhattisgarh,KABIRDHAM,Rapeseed &Mustard,2008,Rabi,2122.0,651.0,0.306786051,1108.5
Chhattisgarh,KABIRDHAM,Rapeseed &Mustard,2009,Rabi,2081.0,838.0,0.402691014,956.6
Chhattisgarh,KANKER,Rapeseed &Mustard,2007,Rabi,1460.0,658.0,0.450684932,1281.2
Chhattisgarh,KANKER,Rapeseed &Mustard,2008,Rabi,1460.0,614.0,0.420547945,1108.5
Chhattisgarh,KANKER,Rapeseed &Mustard,2009,Rabi,1460.0,684.0,0.468493151,956.6
Chhattisgarh,KORBA,Rapeseed &Mustard,2007,Rabi,2229.0,698.0,0.313144908,1281.2
Chhattisgarh,KORBA,Rapeseed &Mustard,2008,Rabi,2243.0,770.0,0.343290236,1108.5
Chhattisgarh,KORBA,Rapeseed &Mustard,2009,Rabi,1863.0,659.0,0.353730542,956.6
Chhattisgarh,KOREA,Rapeseed &Mustard,2007,Rabi,3452.0,1137.0,0.329374276,1281.2
Chhattisgarh,KOREA,Rapeseed &Mustard,2008,Rabi,3486.0,1420.0,0.40734366,1108.5
Chhattisgarh,KOREA,Rapeseed &Mustard,2009,Rabi,3451.0,1224.0,0.354679803,956.6
Chhattisgarh,MAHASAMUND,Rapeseed &Mustard,2007,Rabi,130.0,48.0,0.369230769,1281.2
Chhattisgarh,MAHASAMUND,Rapeseed &Mustard,2008,Rabi,105.0,33.0,0.314285714,1108.5
Chhattisgarh,MAHASAMUND,Rapeseed &Mustard,2009,Rabi,183.0,77.0,0.420765027,956.6
Chhattisgarh,NARAYANPUR,Rapeseed &Mustard,2007,Rabi,379.0,178.0,0.469656992,1281.2
Chhattisgarh,NARAYANPUR,Rapeseed &Mustard,2008,Rabi,376.0,134.0,0.356382979,1108.5
Chhattisgarh,NARAYANPUR,Rapeseed &Mustard,2009,Rabi,229.0,140.0,0.611353712,956.6
Chhattisgarh,RAIGARH,Rapeseed &Mustard,2007,Rabi,1690.0,738.0,0.436686391,1281.2
Chhattisgarh,RAIGARH,Rapeseed &Mustard,2008,Rabi,1629.0,653.0,0.400859423,1108.5
Chhattisgarh,RAIGARH,Rapeseed &Mustard,2009,Rabi,1468.0,521.0,0.354904632,956.6
Chhattisgarh,RAIPUR,Rapeseed &Mustard,2007,Rabi,1244.0,458.0,0.368167203,1281.2
Chhattisgarh,RAIPUR,Rapeseed &Mustard,2008,Rabi,1208.0,407.0,0.33692053,1108.5
Chhattisgarh,RAIPUR,Rapeseed &Mustard,2009,Rabi,1421.0,615.0,0.432793807,956.6
Chhattisgarh,RAJNANDGAON,Rapeseed &Mustard,2007,Rabi,443.0,169.0,0.381489842,1281.2
Chhattisgarh,RAJNANDGAON,Rapeseed &Mustard,2008,Rabi,596.0,187.0,0.313758389,1108.5
Chhattisgarh,RAJNANDGAON,Rapeseed &Mustard,2009,Rabi,435.0,175.0,0.402298851,956.6
Chhattisgarh,SURGUJA,Rapeseed &Mustard,2007,Rabi,19885.0,8542.0,0.429570028,1281.2
Chhattisgarh,SURGUJA,Rapeseed &Mustard,2008,Rabi,19965.0,7997.0,0.400550964,1108.5
Chhattisgarh,SURGUJA,Rapeseed &Mustard,2009,Rabi,19820.0,7367.0,0.371695257,956.6
Chhattisgarh,BASTAR,Rice,2007,Kharif,239537.0,345270.0,1.441405712,1281.2
Chhattisgarh,BASTAR,Rice,2008,Kharif,240340.0,280325.0,1.166368478,1108.5
Chhattisgarh,BASTAR,Rice,2009,Kharif,240074.0,278302.0,1.159234236,956.6
Chhattisgarh,BIJAPUR,Rice,2007,Kharif,61042.0,81497.0,1.335097146,1281.2
Chhattisgarh,BIJAPUR,Rice,2008,Kharif,61144.0,42886.0,0.701393432,1108.5
Chhattisgarh,BIJAPUR,Rice,2009,Kharif,58042.0,66370.0,1.143482306,956.6
Chhattisgarh,BILASPUR,Rice,2007,Kharif,325134.0,469491.0,1.443992323,1281.2
Chhattisgarh,BILASPUR,Rice,2008,Kharif,323407.0,447099.0,1.382465438,1108.5
Chhattisgarh,BILASPUR,Rice,2009,Kharif,305253.0,311696.0,1.021107082,956.6
Chhattisgarh,DANTEWADA,Rice,2007,Kharif,129463.0,181019.0,1.39822961,1281.2
Chhattisgarh,DANTEWADA,Rice,2008,Kharif,130262.0,144890.0,1.112296756,1108.5
Chhattisgarh,DANTEWADA,Rice,2009,Kharif,132580.0,96012.0,0.724181626,956.6
Chhattisgarh,DHAMTARI,Rice,2007,Kharif,175006.0,346087.0,1.977572198,1281.2
Chhattisgarh,DHAMTARI,Rice,2008,Kharif,152432.0,268219.0,1.759597722,1108.5
Chhattisgarh,DHAMTARI,Rice,2009,Kharif,143904.0,260683.0,1.811506282,956.6
Chhattisgarh,DURG,Rice,2007,Kharif,465325.0,730870.0,1.570665664,1281.2
Chhattisgarh,DURG,Rice,2008,Kharif,464617.0,420864.0,0.905829963,1108.5
Chhattisgarh,DURG,Rice,2009,Kharif,451263.0,355753.0,0.788349588,956.6
Chhattisgarh,JANJGIR-CHAMPA,Rice,2007,Kharif,254239.0,539486.0,2.121963979,1281.2
Chhattisgarh,JANJGIR-CHAMPA,Rice,2008,Kharif,288940.0,484450.0,1.67664567,1108.5
Chhattisgarh,JANJGIR-CHAMPA,Rice,2009,Kharif,254022.0,557818.0,2.195943658,956.6
Chhattisgarh,JASHPUR,Rice,2007,Kharif,181389.0,220343.0,1.214753927,1281.2
Chhattisgarh,JASHPUR,Rice,2008,Kharif,180921.0,203992.0,1.127519746,1108.5
Chhattisgarh,JASHPUR,Rice,2009,Kharif,180614.0,193157.0,1.069446444,956.6
Chhattisgarh,KABIRDHAM,Rice,2007,Kharif,93715.0,104967.0,1.120066158,1281.2
Chhattisgarh,KABIRDHAM,Rice,2008,Kharif,95047.0,100521.0,1.057592559,1108.5
Chhattisgarh,KABIRDHAM,Rice,2009,Kharif,96516.0,78540.0,0.813751088,956.6
Chhattisgarh,KANKER,Rice,2007,Kharif,171869.0,284312.0,1.654236657,1281.2
Chhattisgarh,KANKER,Rice,2008,Kharif,171869.0,223318.0,1.299350086,1108.5
Chhattisgarh,KANKER,Rice,2009,Kharif,171869.0,215414.0,1.253361572,956.6
Chhattisgarh,KORBA,Rice,2007,Kharif,109818.0,120613.0,1.098299004,1281.2
Chhattisgarh,KORBA,Rice,2008,Kharif,109650.0,110250.0,1.005471956,1108.5
Chhattisgarh,KORBA,Rice,2009,Kharif,109232.0,101991.0,0.933709902,956.6
Chhattisgarh,KOREA,Rice,2007,Kharif,69115.0,55104.0,0.797279896,1281.2
Chhattisgarh,KOREA,Rice,2008,Kharif,70742.0,84338.0,1.192191343,1108.5
Chhattisgarh,KOREA,Rice,2009,Kharif,68325.0,49123.0,0.718960849,956.6
Chhattisgarh,MAHASAMUND,Rice,2007,Kharif,241743.0,331756.0,1.372349975,1281.2
Chhattisgarh,MAHASAMUND,Rice,2008,Kharif,260661.0,292312.0,1.121425913,1108.5
Chhattisgarh,MAHASAMUND,Rice,2009,Kharif,262841.0,292973.0,1.114639649,956.6
Chhattisgarh,NARAYANPUR,Rice,2007,Kharif,24164.0,35631.0,1.474548916,1281.2
Chhattisgarh,NARAYANPUR,Rice,2008,Kharif,24165.0,37898.0,1.568301262,1108.5
Chhattisgarh,NARAYANPUR,Rice,2009,Kharif,24099.0,26366.0,1.094070293,956.6
Chhattisgarh,RAIGARH,Rice,2007,Kharif,241665.0,312306.0,1.292309602,1281.2
Chhattisgarh,RAIGARH,Rice,2008,Kharif,242366.0,296840.0,1.224759248,1108.5
Chhattisgarh,RAIGARH,Rice,2009,Kharif,240135.0,277370.0,1.155058613,956.6
Chhattisgarh,RAIPUR,Rice,2007,Kharif,539878.0,805433.0,1.491879647,1281.2
Chhattisgarh,RAIPUR,Rice,2008,Kharif,529148.0,691851.0,1.307481083,1108.5
Chhattisgarh,RAIPUR,Rice,2009,Kharif,521918.0,753589.0,1.443883905,956.6
Chhattisgarh,RAJNANDGAON,Rice,2007,Kharif,268022.0,290436.0,1.083627463,1281.2
Chhattisgarh,RAJNANDGAON,Rice,2008,Kharif,271256.0,211856.0,0.781018669,1108.5
Chhattisgarh,RAJNANDGAON,Rice,2009,Kharif,269249.0,210540.0,0.781952765,956.6
Chhattisgarh,SURGUJA,Rice,2007,Kharif,311757.0,380351.0,1.220023929,1281.2
Chhattisgarh,SURGUJA,Rice,2008,Kharif,311848.0,365590.0,1.172333958,1108.5
Chhattisgarh,SURGUJA,Rice,2009,Kharif,307674.0,221619.0,0.720304608,956.6
Chhattisgarh,BILASPUR,Safflower,2007,Rabi,50.0,11.0,0.22,1281.2
Chhattisgarh,BILASPUR,Safflower,2008,Rabi,307.0,65.0,0.211726384,1108.5
Chhattisgarh,BILASPUR,Safflower,2009,Rabi,302.0,120.0,0.397350993,956.6
Chhattisgarh,DHAMTARI,Safflower,2007,Rabi,112.0,29.0,0.258928571,1281.2
Chhattisgarh,DHAMTARI,Safflower,2008,Rabi,50.0,13.0,0.26,1108.5
Chhattisgarh,DHAMTARI,Safflower,2009,Rabi,70.0,19.0,0.271428571,956.6
Chhattisgarh,DURG,Safflower,2007,Rabi,207.0,52.0,0.251207729,1281.2
Chhattisgarh,DURG,Safflower,2008,Rabi,211.0,53.0,0.251184834,1108.5
Chhattisgarh,DURG,Safflower,2009,Rabi,298.0,59.0,0.197986577,956.6
Chhattisgarh,JANJGIR-CHAMPA,Safflower,2007,Rabi,37.0,8.0,0.216216216,1281.2
Chhattisgarh,JANJGIR-CHAMPA,Safflower,2008,Rabi,27.0,6.0,0.222222222,1108.5
Chhattisgarh,JANJGIR-CHAMPA,Safflower,2009,Rabi,22.0,5.0,0.227272727,956.6
Chhattisgarh,KABIRDHAM,Safflower,2007,Rabi,9.0,4.0,0.444444444,1281.2
Chhattisgarh,KABIRDHAM,Safflower,2008,Rabi,9.0,4.0,0.444444444,1108.5
Chhattisgarh,KABIRDHAM,Safflower,2009,Rabi,7.0,2.0,0.285714286,956.6
Chhattisgarh,RAIGARH,Safflower,2007,Rabi,40.0,7.0,0.175,1281.2
Chhattisgarh,RAIGARH,Safflower,2008,Rabi,35.0,7.0,0.2,1108.5
Chhattisgarh,RAIGARH,Safflower,2009,Rabi,30.0,6.0,0.2,956.6
Chhattisgarh,RAIPUR,Safflower,2007,Rabi,44.0,9.0,0.204545455,1281.2
Chhattisgarh,RAIPUR,Safflower,2008,Rabi,84.0,34.0,0.404761905,1108.5
Chhattisgarh,RAIPUR,Safflower,2009,Rabi,99.0,23.0,0.232323232,956.6
Chhattisgarh,RAJNANDGAON,Safflower,2007,Rabi,13.0,4.0,0.307692308,1281.2
Chhattisgarh,RAJNANDGAON,Safflower,2008,Rabi,22.0,9.0,0.409090909,1108.5
Chhattisgarh,RAJNANDGAON,Safflower,2009,Rabi,19.0,7.0,0.368421053,956.6
Chhattisgarh,BASTAR,Sannhamp,2007,Whole Year,81.0,34.0,0.419753086,1281.2
Chhattisgarh,BASTAR,Sannhamp,2008,Whole Year,66.0,21.0,0.318181818,1108.5
Chhattisgarh,BASTAR,Sannhamp,2009,Whole Year,77.0,26.0,0.337662338,956.6
Chhattisgarh,BIJAPUR,Sannhamp,2007,Whole Year,13.0,4.0,0.307692308,1281.2
Chhattisgarh,BIJAPUR,Sannhamp,2008,Whole Year,13.0,3.0,0.230769231,1108.5
Chhattisgarh,BIJAPUR,Sannhamp,2009,Whole Year,8.0,2.0,0.25,956.6
Chhattisgarh,BILASPUR,Sannhamp,2007,Whole Year,104.0,34.0,0.326923077,1281.2
Chhattisgarh,BILASPUR,Sannhamp,2008,Whole Year,94.0,29.0,0.308510638,1108.5
Chhattisgarh,BILASPUR,Sannhamp,2009,Whole Year,103.0,37.0,0.359223301,956.6
Chhattisgarh,DANTEWADA,Sannhamp,2007,Whole Year,16.0,5.0,0.3125,1281.2
Chhattisgarh,DANTEWADA,Sannhamp,2008,Whole Year,9.0,3.0,0.333333333,1108.5
Chhattisgarh,DANTEWADA,Sannhamp,2009,Whole Year,15.0,3.0,0.2,956.6
Chhattisgarh,DHAMTARI,Sannhamp,2007,Whole Year,4.0,1.0,0.25,1281.2
Chhattisgarh,DHAMTARI,Sannhamp,2008,Whole Year,3.0,1.0,0.333333333,1108.5
Chhattisgarh,DURG,Sannhamp,2007,Whole Year,21.0,7.0,0.333333333,1281.2
Chhattisgarh,DURG,Sannhamp,2008,Whole Year,18.0,6.0,0.333333333,1108.5
Chhattisgarh,DURG,Sannhamp,2009,Whole Year,28.0,10.0,0.357142857,956.6
Chhattisgarh,JANJGIR-CHAMPA,Sannhamp,2007,Whole Year,58.0,21.0,0.362068966,1281.2
Chhattisgarh,JANJGIR-CHAMPA,Sannhamp,2008,Whole Year,50.0,19.0,0.38,1108.5
Chhattisgarh,JANJGIR-CHAMPA,Sannhamp,2009,Whole Year,26.0,9.0,0.346153846,956.6
Chhattisgarh,JASHPUR,Sannhamp,2007,Whole Year,119.0,41.0,0.344537815,1281.2
Chhattisgarh,JASHPUR,Sannhamp,2008,Whole Year,103.0,39.0,0.378640777,1108.5
Chhattisgarh,JASHPUR,Sannhamp,2009,Whole Year,99.0,35.0,0.353535354,956.6
Chhattisgarh,KANKER,Sannhamp,2007,Whole Year,97.0,44.0,0.453608247,1281.2
Chhattisgarh,KANKER,Sannhamp,2008,Whole Year,96.0,31.0,0.322916667,1108.5
Chhattisgarh,KANKER,Sannhamp,2009,Whole Year,97.0,39.0,0.402061856,956.6
Chhattisgarh,KORBA,Sannhamp,2007,Whole Year,15.0,4.0,0.266666667,1281.2
Chhattisgarh,KORBA,Sannhamp,2008,Whole Year,4.0,1.0,0.25,1108.5
Chhattisgarh,KORBA,Sannhamp,2009,Whole Year,16.0,5.0,0.3125,956.6
Chhattisgarh,KOREA,Sannhamp,2007,Whole Year,91.0,24.0,0.263736264,1281.2
Chhattisgarh,KOREA,Sannhamp,2008,Whole Year,72.0,24.0,0.333333333,1108.5
Chhattisgarh,KOREA,Sannhamp,2009,Whole Year,66.0,16.0,0.242424242,956.6
Chhattisgarh,MAHASAMUND,Sannhamp,2007,Whole Year,191.0,55.0,0.287958115,1281.2
Chhattisgarh,MAHASAMUND,Sannhamp,2008,Whole Year,142.0,51.0,0.35915493,1108.5
Chhattisgarh,MAHASAMUND,Sannhamp,2009,Whole Year,142.0,41.0,0.288732394,956.6
Chhattisgarh,RAIGARH,Sannhamp,2007,Whole Year,248.0,86.0,0.346774194,1281.2
Chhattisgarh,RAIGARH,Sannhamp,2008,Whole Year,245.0,89.0,0.363265306,1108.5
Chhattisgarh,RAIGARH,Sannhamp,2009,Whole Year,386.0,135.0,0.349740933,956.6
Chhattisgarh,RAIPUR,Sannhamp,2007,Whole Year,60.0,18.0,0.3,1281.2
Chhattisgarh,RAIPUR,Sannhamp,2008,Whole Year,60.0,18.0,0.3,1108.5
Chhattisgarh,RAIPUR,Sannhamp,2009,Whole Year,72.0,21.0,0.291666667,956.6
Chhattisgarh,RAJNANDGAON,Sannhamp,2007,Whole Year,26.0,8.0,0.307692308,1281.2
Chhattisgarh,RAJNANDGAON,Sannhamp,2008,Whole Year,30.0,8.0,0.266666667,1108.5
Chhattisgarh,RAJNANDGAON,Sannhamp,2009,Whole Year,22.0,7.0,0.318181818,956.6
Chhattisgarh,SURGUJA,Sannhamp,2007,Whole Year,460.0,150.0,0.326086957,1281.2
Chhattisgarh,SURGUJA,Sannhamp,2008,Whole Year,428.0,139.0,0.324766355,1108.5
Chhattisgarh,SURGUJA,Sannhamp,2009,Whole Year,373.0,101.0,0.27077748,956.6
Chhattisgarh,BASTAR,Sesamum,2007,Kharif,569.0,245.0,0.430579965,1281.2
Chhattisgarh,BASTAR,Sesamum,2008,Kharif,448.0,161.0,0.359375,1108.5
Chhattisgarh,BASTAR,Sesamum,2009,Kharif,463.0,240.0,0.518358531,956.6
Chhattisgarh,BIJAPUR,Sesamum,2007,Kharif,171.0,60.0,0.350877193,1281.2
Chhattisgarh,BIJAPUR,Sesamum,2008,Kharif,142.0,30.0,0.211267606,1108.5
Chhattisgarh,BIJAPUR,Sesamum,2009,Kharif,105.0,35.0,0.333333333,956.6
Chhattisgarh,BILASPUR,Sesamum,2007,Kharif,737.0,210.0,0.284938942,1281.2
Chhattisgarh,BILASPUR,Sesamum,2008,Kharif,697.0,183.0,0.262553802,1108.5
Chhattisgarh,BILASPUR,Sesamum,2009,Kharif,648.0,312.0,0.481481481,956.6
Chhattisgarh,DANTEWADA,Sesamum,2007,Kharif,1345.0,475.0,0.353159851,1281.2
Chhattisgarh,DANTEWADA,Sesamum,2008,Kharif,1331.0,422.0,0.317054846,1108.5
Chhattisgarh,DANTEWADA,Sesamum,2009,Kharif,1459.0,486.0,0.333104866,956.6
Chhattisgarh,DHAMTARI,Sesamum,2007,Kharif,125.0,42.0,0.336,1281.2
Chhattisgarh,DHAMTARI,Sesamum,2008,Kharif,154.0,52.0,0.337662338,1108.5
Chhattisgarh,DHAMTARI,Sesamum,2009,Kharif,117.0,63.0,0.538461538,956.6
Chhattisgarh,DURG,Sesamum,2007,Kharif,734.0,217.0,0.295640327,1281.2
Chhattisgarh,DURG,Sesamum,2008,Kharif,603.0,168.0,0.278606965,1108.5
Chhattisgarh,DURG,Sesamum,2009,Kharif,717.0,294.0,0.410041841,956.6
Chhattisgarh,JANJGIR-CHAMPA,Sesamum,2007,Kharif,804.0,256.0,0.31840796,1281.2
Chhattisgarh,JANJGIR-CHAMPA,Sesamum,2008,Kharif,772.0,202.0,0.261658031,1108.5
Chhattisgarh,JANJGIR-CHAMPA,Sesamum,2009,Kharif,676.0,338.0,0.5,956.6
Chhattisgarh,JASHPUR,Sesamum,2007,Kharif,285.0,94.0,0.329824561,1281.2
Chhattisgarh,JASHPUR,Sesamum,2008,Kharif,262.0,75.0,0.286259542,1108.5
Chhattisgarh,JASHPUR,Sesamum,2009,Kharif,218.0,114.0,0.52293578,956.6
Chhattisgarh,KABIRDHAM,Sesamum,2007,Kharif,1126.0,309.0,0.274422735,1281.2
Chhattisgarh,KABIRDHAM,Sesamum,2008,Kharif,704.0,188.0,0.267045455,1108.5
Chhattisgarh,KABIRDHAM,Sesamum,2009,Kharif,729.0,281.0,0.385459534,956.6
Chhattisgarh,KANKER,Sesamum,2007,Kharif,599.0,246.0,0.410684474,1281.2
Chhattisgarh,KANKER,Sesamum,2008,Kharif,599.0,193.0,0.322203673,1108.5
Chhattisgarh,KANKER,Sesamum,2009,Kharif,599.0,439.0,0.732888147,956.6
Chhattisgarh,KORBA,Sesamum,2007,Kharif,1570.0,384.0,0.244585987,1281.2
Chhattisgarh,KORBA,Sesamum,2008,Kharif,1580.0,416.0,0.263291139,1108.5
Chhattisgarh,KORBA,Sesamum,2009,Kharif,1537.0,534.0,0.347430059,956.6
Chhattisgarh,KOREA,Sesamum,2007,Kharif,1306.0,336.0,0.257274119,1281.2
Chhattisgarh,KOREA,Sesamum,2008,Kharif,1350.0,434.0,0.321481481,1108.5
Chhattisgarh,KOREA,Sesamum,2009,Kharif,1273.0,493.0,0.387274156,956.6
Chhattisgarh,MAHASAMUND,Sesamum,2007,Kharif,683.0,224.0,0.327964861,1281.2
Chhattisgarh,MAHASAMUND,Sesamum,2008,Kharif,788.0,275.0,0.348984772,1108.5
Chhattisgarh,MAHASAMUND,Sesamum,2009,Kharif,771.0,323.0,0.418936446,956.6
Chhattisgarh,NARAYANPUR,Sesamum,2007,Kharif,41.0,18.0,0.43902439,1281.2
Chhattisgarh,NARAYANPUR,Sesamum,2008,Kharif,40.0,14.0,0.35,1108.5
Chhattisgarh,NARAYANPUR,Sesamum,2009,Kharif,39.0,20.0,0.512820513,956.6
Chhattisgarh,RAIGARH,Sesamum,2007,Kharif,2957.0,1053.0,0.35610416,1281.2
Chhattisgarh,RAIGARH,Sesamum,2008,Kharif,2928.0,990.0,0.338114754,1108.5
Chhattisgarh,RAIGARH,Sesamum,2009,Kharif,2804.0,1520.0,0.542082739,956.6
Chhattisgarh,RAIPUR,Sesamum,2007,Kharif,2670.0,797.0,0.298501873,1281.2
Chhattisgarh,RAIPUR,Sesamum,2008,Kharif,2397.0,811.0,0.338339591,1108.5
Chhattisgarh,RAIPUR,Sesamum,2009,Kharif,2438.0,1060.0,0.434782609,956.6
Chhattisgarh,RAJNANDGAON,Sesamum,2007,Kharif,645.0,205.0,0.317829457,1281.2
Chhattisgarh,RAJNANDGAON,Sesamum,2008,Kharif,661.0,138.0,0.208774584,1108.5
Chhattisgarh,RAJNANDGAON,Sesamum,2009,Kharif,594.0,253.0,0.425925926,956.6
Chhattisgarh,SURGUJA,Sesamum,2007,Kharif,4865.0,1570.0,0.322713258,1281.2
Chhattisgarh,SURGUJA,Sesamum,2008,Kharif,4516.0,1329.0,0.29428698,1108.5
Chhattisgarh,SURGUJA,Sesamum,2009,Kharif,4414.0,1842.0,0.417308564,956.6
Chhattisgarh,BASTAR,Small millets,2007,Kharif,15792.0,3910.0,0.247593718,1281.2
Chhattisgarh,BASTAR,Small millets,2008,Kharif,17100.0,3382.0,0.197777778,1108.5
Chhattisgarh,BASTAR,Small millets,2009,Kharif,14590.0,2404.0,0.164770391,956.6
Chhattisgarh,BIJAPUR,Small millets,2007,Kharif,1425.0,362.0,0.254035088,1281.2
Chhattisgarh,BIJAPUR,Small millets,2008,Kharif,1005.0,187.0,0.186069652,1108.5
Chhattisgarh,BIJAPUR,Small millets,2009,Kharif,746.0,96.0,0.128686327,956.6
Chhattisgarh,BILASPUR,Small millets,2007,Kharif,4842.0,1526.0,0.315159025,1281.2
Chhattisgarh,BILASPUR,Small millets,2008,Kharif,4279.0,1099.0,0.256835709,1108.5
Chhattisgarh,BILASPUR,Small millets,2009,Kharif,3919.0,1164.0,0.297014545,956.6
Chhattisgarh,DANTEWADA,Small millets,2007,Kharif,44955.0,11532.0,0.25652319,1281.2
Chhattisgarh,DANTEWADA,Small millets,2008,Kharif,44226.0,6173.0,0.139578528,1108.5
Chhattisgarh,DANTEWADA,Small millets,2009,Kharif,43551.0,4644.0,0.106633602,956.6
Chhattisgarh,DHAMTARI,Small millets,2007,Kharif,82.0,13.0,0.158536585,1281.2
Chhattisgarh,DHAMTARI,Small millets,2008,Kharif,88.0,11.0,0.125,1108.5
Chhattisgarh,DHAMTARI,Small millets,2009,Kharif,75.0,9.0,0.12,956.6
Chhattisgarh,DURG,Small millets,2007,Kharif,4950.0,1209.0,0.244242424,1281.2
Chhattisgarh,DURG,Small millets,2008,Kharif,4099.0,605.0,0.147596975,1108.5
Chhattisgarh,DURG,Small millets,2009,Kharif,3340.0,485.0,0.145209581,956.6
Chhattisgarh,JANJGIR-CHAMPA,Small millets,2007,Kharif,25.0,9.0,0.36,1281.2
Chhattisgarh,JANJGIR-CHAMPA,Small millets,2008,Kharif,18.0,5.0,0.277777778,1108.5
Chhattisgarh,JANJGIR-CHAMPA,Small millets,2009,Kharif,13.0,4.0,0.307692308,956.6
Chhattisgarh,JASHPUR,Small millets,2007,Kharif,5180.0,1572.0,0.303474903,1281.2
Chhattisgarh,JASHPUR,Small millets,2008,Kharif,4959.0,1267.0,0.255495059,1108.5
Chhattisgarh,JASHPUR,Small millets,2009,Kharif,4420.0,770.0,0.174208145,956.6
Chhattisgarh,KABIRDHAM,Small millets,2007,Kharif,16813.0,4456.0,0.26503301,1281.2
Chhattisgarh,KABIRDHAM,Small millets,2008,Kharif,17065.0,3673.0,0.215235863,1108.5
Chhattisgarh,KABIRDHAM,Small millets,2009,Kharif,15627.0,2883.0,0.184488385,956.6
Chhattisgarh,KANKER,Small millets,2007,Kharif,18150.0,4564.0,0.251460055,1281.2
Chhattisgarh,KANKER,Small millets,2008,Kharif,18105.0,3361.0,0.185639326,1108.5
Chhattisgarh,KANKER,Small millets,2009,Kharif,18148.0,5157.0,0.284163544,956.6
Chhattisgarh,KORBA,Small millets,2007,Kharif,2144.0,592.0,0.276119403,1281.2
Chhattisgarh,KORBA,Small millets,2008,Kharif,2148.0,583.0,0.27141527,1108.5
Chhattisgarh,KORBA,Small millets,2009,Kharif,2112.0,448.0,0.212121212,956.6
Chhattisgarh,KOREA,Small millets,2007,Kharif,10345.0,2416.0,0.233542774,1281.2
Chhattisgarh,KOREA,Small millets,2008,Kharif,9995.0,2082.0,0.208304152,1108.5
Chhattisgarh,KOREA,Small millets,2009,Kharif,9326.0,1396.0,0.149689041,956.6
Chhattisgarh,MAHASAMUND,Small millets,2007,Kharif,17934.0,4189.0,0.233578677,1281.2
Chhattisgarh,MAHASAMUND,Small millets,2008,Kharif,325.0,37.0,0.113846154,1108.5
Chhattisgarh,MAHASAMUND,Small millets,2009,Kharif,255.0,29.0,0.11372549,956.6
Chhattisgarh,NARAYANPUR,Small millets,2007,Kharif,2952.0,656.0,0.222222222,1281.2
Chhattisgarh,NARAYANPUR,Small millets,2008,Kharif,2945.0,483.0,0.164006791,1108.5
Chhattisgarh,NARAYANPUR,Small millets,2009,Kharif,2962.0,457.0,0.154287643,956.6
Chhattisgarh,RAIGARH,Small millets,2007,Kharif,304.0,96.0,0.315789474,1281.2
Chhattisgarh,RAIGARH,Small millets,2008,Kharif,270.0,70.0,0.259259259,1108.5
Chhattisgarh,RAIGARH,Small millets,2009,Kharif,254.0,58.0,0.228346457,956.6
